conversation_id,customer_issue_text,final_resolution_text
244074,"Thanks for ruining my excitement to buy One+5@amazonIN. The delivery executive made 2 wrong remarks within the same day and I did not get my 33000 worth of prepaid shipment. PFA screenshot, could the address be any more complete? what's wrong with 9954374782? Shitty Experience! https://t.co/5gAEVr9jUa","@173980 I'm sorry about the delay in delivery, Aman. Have you escalated this to our support team here :  https://t.co/vlvfJr4nN9? ^SB"
245307,@174242 Nope nope nope. I'm a hardcore @117634 lover. My Paperwhite is 2 years old and I will sell body parts to replace it.,@174241 I'm sorry your Kindle isn't holding its charge. Please give these steps a try: https://t.co/5kHxK33JI2 ^RA
236575,@AmazonHelp You,@172342 Please give us another chance. Use the following link so we can look into this further: https://t.co/hApLpMlfHN ^DO
243227,@AmazonHelp Why was it sent to the post office instead of my house? I've never had this happen and is a big inconvenience. Can they not deliver it?,@173754 Looks like USPS is the carrier so they should be delivering it. Do you have any issues getting items from USPS? ^TR
246486,@AmazonHelp fuck! Can you guys have the decency to call? Give me my money back you shits. #Panic #ecommerce #Theft,@174543 We will have the complete information checked and get back with an update at the earliest. ^KS 2/2
246990,@115821 why your overseas customer service is rude af?,@174674 We're sorry for the poor experience you had! Can you tell us more about the issue you're having? We're here to help! ^AD
246969,Hey @115821 your sellers are getting pretty aggressive with their emails to review their products. #harassment,@174667 Oh no! That's not what we want to hear. Please reach out to us here: https://t.co/hApLpMlfHN so we can escalate this. ^ZW
246359,@AmazonHelp I keep filling out your forms to complain &amp; so far the same damn driver keeps coming and dropping my packages. Video proof &amp; nothing is done,@174521 I understand the frustration with this issue. Please provide the details at the previous link so we can look into this more. ^TR
247050,@AmazonHelp Basically I paid for quick delivery on one of my products but I have just received an email saying it wont be delivered today?,@174683 Have you received an updated delivery date? Please let us know! ^VB
246963,@AmazonHelp contact me on 09873436487 once,@174666 Please don’t provide your account details as we consider them to be personal info. Our page is visible to public. ^RB 2/2
248721,@115850 thanks amazon givin g this by ref.of the order why are trust with safe shopping with u??? https://t.co/nzqAj6peq2,@175086 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC
248718,@119625 hey when are you releasing arjunreddy telugu movie,@175085 https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available. 2/2 ^HD
248601,"@115830 thank you for failing to deliver my second order in a row, both meant to be Prime  / Next day.  I officially hate Amazon.",@175064 I'm sorry your order missed the estimated delivery date: https://t.co/BQmcNXViiI. Please contact us: https://t.co/oGDklGgbCZ. ^AF
249077,@115850 unable to load Amazon pay balance through bank of Maharashtra debit card,@171193 That's odd. Could you confirm what is the error you're seeing? ^HD
249908,@115850 #poorservice #primeNOprime ......,@175388 That's quite a remark. Could you please elaborate on what went wrong? We'd like to help. ^AS
249951,@AmazonHelp Noida has all the courier services possible.. it’s Major town adjoining New Delhi with a population of a million people,@175396 I get your concern. We've shared your comments with our internal teams for review and to improve our services. ^SV
245911,@AmazonHelp u hv been sry frm last 7 days nw by doing noting.I hv contacted u guy 5 times nd still order did nt gt delivered. #AmazonGreatIndianFestival,@174406 Allow us to investigate this and make things right. Please share your details over the link we had shared. ^CB
248696,@AmazonHelp Im updated all detils,"@175067 Thank you for the heads up. If the details are shared, our team will reach out to you soon. Appreciate your understanding. ^HD"
252856,@115830 we had our parcel picked up today but haven't received any confirmation? When will we?,"@159139 If the carrier has scanned the return label, Suzy, you will see the progress here: https://t.co/aaDyEz1VgE Keep us posted1 ^FR"
249075,@AmazonHelp open the screenshot https://t.co/difEIbymn6,"@175178 assist you. Please don't provide your order details,as we consider it to be personal info. Our Twitter page is public.​2/2 ^NK"
254648,Hi @AmazonHelp what do I do about this broken wire. Can you help https://t.co/FArGLhTJ3J,"@176524 With Twitter, we have no access to your order info. Have you had a chance to reach us via phone/chat to explore options? ^JE"
222911,"@AmazonHelp I looked around outside, the mail came again. My package did not arrive",@169236 Thanks for keeping us updated! I'm sorry for the trouble. We'd like to take a further look: https://t.co/hApLpMlfHN ^FD
254630,"@115850 There's smthing vry wrong with this price.
Washing machine costs 300lak Rs
Kind of bug or smthing #AmazonGreatIndianFestival https://t.co/u48KJ9xge3","@176519 That's odd, Sunish. Thank you for flagging this. We'll get this checked internally.  ^HD"
255094,Hey @116618 why can’t I stream in hd with over 12mbs down and the settings for quality on best?,@176642 I'm sorry for this streaming issue. Have you tried restarting your device and your network? ^DO
254627,@AmazonHelp Thsnks - will this functionality be available on Fire tv’s shortly ?,"@176518 You're welcome! We don't have that info yet, but keep your eyes on the website for any updates! ^AH"
255003,@115850 what kind of deal is it? Regular price 699. Price in lightening deal 709?? https://t.co/TPe226VsUO,@176626 Sorry about this. Please share the product link with us. We'll check this and assist you. ^SV
254588,"@AmazonHelp Nope, but surely this isn't considered to be acceptable?!","@176511 If you use the link ^ML provided, this will help prevent this from happening again. ^MH"
255509,@115821 🗣 stop offering same day shipping if you can’t commit to it 🙄,@176758 I'm sorry for this issue. What was the delivery estimate given at Checkout? ^DO
255507,"Also @AmazonHelp, that doesn't change the fact that I was told it would be delivered by the 4th and it is now the 5th.",@176644 Who is the carrier for the delivery? You can find that with the tracking here: https://t.co/Y5jpI9gRhE ^TR
255501,.@3375 Package arrived not by ringing bell but throwing package over fence in to mud in yard. @115821 this is what we pay for?,"@176757 Oh no, we're sorry to hear this! Are the items in your order damaged? If so, please contact us: https://t.co/hApLpMlfHN ^WM"
255489,The one night its freezing cold and @115830 doesn't deliver my new heated blanket on time. #WhyDoIPayForPrime #amazonprime,@176754 Deliveries can be made until 21:00. Please keep us updated on the order. ^VS
256682,@AmazonHelp why can’t I transfer a book to my iPhone Kindle App? My other devices are enabled. But not my iPhone.,"@177041 I'm sorry for the trouble. To confirm, are you trying to download a Kindle book you purchased? ^CO"
256684,Wait why does @115821 offer “One day shipping” if it doesn’t actually come in 1 day and instead comes in 2 days. 🤔,@177042 Have we missed the scheduled delivery date with your order? What is the current tracking show: https://t.co/Y5jpI9gRhE? ^WM
256658,Jfc @115821 why dont your standard delivery drivers get gps tracking like the @117795 ones?,"@177037 I'm sorry for any trouble! Are you having an issue with an order? If so, can you tell us who the carrier is? ^EZ"
685904,Hey @115830 please pay my seller funds which has been held for over 115 days! __email__ https://t.co/THaojJGRGC,"@283735 Hey, Jessica. I'm sorry about the hold up. Have you been working with the Seller Support team on this issue? ^LB"
257168,"#Amazon #AmazonIndia  #AmazonGreatIndianFestival 
I hate amazon  0.__credit_card__",@169834 I'm sorry about any inconvenience. Could you let us know what went wrong? We'd like to help. ^SG
233813,@AmazonHelp I have and still nothing. So poor :(,@171659 I'd like to have a member of my team lend a hand with this. Please provide your order details here: https://t.co/mOXwHYTGKU ^MB
257132,@115830 can you look into this please? Ordered in May and still not here! Thanks. https://t.co/qBXXeboFjX,@177159 I'm sorry for the wait on this order! Please reach out here: https://t.co/JzP7hlA23B so we can look into the order. ^AH
257831,@115821  @123967 @118706 I'm guessing my 2 day shipping took 3 days because my package was wrestled from the grasp of Slagathor's mouth... https://t.co/mgAfWX4vHA,@177336 I'm sorry your package arrived in this condition! Is anything damaged or missing? Who was the carrier? ^EZ
257826,Help @AmazonHelp @115830! Ordered product &amp; there's a part missing so it's unusable but desperately needed hence next day delivery chosen.,"@119036 Oh no, so sorry to hear that! You can check available replace/return options in your acct here: https://t.co/aaDyEzjw8c ^BG"
249097,"@AmazonHelp Have spotted one there am interested in, Can I arrange delivery to an address that is different from my usual home and billing address","@175183 You sure can! Just add a new shipping address during checkout., or to your address book here: https://t.co/0izth70hJX ^MB"
257798,"@AmazonHelp Amazon.de, but the actual book was sold in another country(the company which sold it to me is american).",@177328 I don't have access to your account. Please contact our customer service in German or English via https://t.co/xIcdaedBRk ^DW
